0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.4145466685295105,0.5794690847396851,0.4054672122001648,0.5842927098274231,0.4060094952583313,0.5718436241149902,0.4068464934825897,0.5922147631645203,0.4079180657863617,0.5568966269493103,0.44522586464881897,0.6148218512535095,0.4494636654853821,0.5326101779937744,0.4577331244945526,0.6689132452011108,0.45683565735816956,0.4774783253669739,0.4602963626384735,0.7293705344200134,0.4644309878349304,0.4077332615852356,0.5765904188156128,0.5958935618400574,0.5756931304931641,0.5486512184143066,0.6576160788536072,0.5891963243484497,0.6545467376708984,0.552200198173523,0.7181839346885681,0.5838125944137573,0.7224222421646118,0.5486647486686707,0.4484909474849701,0.5738648176193237
0.4133146107196808,0.47150254249572754,0.40729594230651855,0.4767277240753174,0.40716102719306946,0.4662621021270752,0.4078562259674072,0.48661062121391296,0.4073778986930847,0.45900845527648926,0.43543294072151184,0.5040619373321533,0.4364425539970398,0.4428730905056,0.44657325744628906,0.5409215688705444,0.4483022391796112,0.40092799067497253,0.4459700286388397,0.5810895562171936,0.44345566630363464,0.3534453213214874,0.5340576767921448,0.4925926625728607,0.5361447930335999,0.45727962255477905,0.6001006364822388,0.4890558123588562,0.6003223657608032,0.46333441138267517,0.6640293002128601,0.48821473121643066,0.6647466421127319,0.46516522765159607,0.43575310707092285,0.47388678789138794
0.38851967453956604,0.41523605585098267,0.3803682327270508,0.42244261503219604,0.38108137249946594,0.40722283720970154,0.3808705508708954,0.4344704747200012,0.38233518600463867,0.3975312411785126,0.41664931178092957,0.46006909012794495,0.41939401626586914,0.3784234821796417,0.42743343114852905,0.5105518698692322,0.42792585492134094,0.31908828020095825,0.431973934173584,0.5715232491493225,0.43044114112854004,0.24687430262565613,0.545406699180603,0.447131872177124,0.5463776588439941,0.39815229177474976,0.6293789744377136,0.4477267861366272,0.6289533376693726,0.40900492668151855,0.692132830619812,0.4472195506095886,0.6970936059951782,0.4084528088569641,0.41841572523117065,0.41930389404296875
0.41334643959999084,0.5155773162841797,0.40519124269485474,0.5215283632278442,0.4055541157722473,0.5079776644706726,0.40468183159828186,0.5300861597061157,0.4038785398006439,0.4936307966709137,0.4405006468296051,0.552075982093811,0.4415002465248108,0.47019657492637634,0.45258966088294983,0.604312539100647,0.448586642742157,0.4106643795967102,0.45914512872695923,0.6592532992362976,0.4484391510486603,0.3470493257045746,0.56503826379776,0.5332896113395691,0.5669071078300476,0.48559334874153137,0.6457640528678894,0.5305076837539673,0.6439589262008667,0.4882139265537262,0.7115297317504883,0.5268915891647339,0.7146960496902466,0.4857819974422455,0.4407440721988678,0.5102468132972717
0.3809928894042969,0.45021650195121765,0.3721536099910736,0.4557216465473175,0.3725491166114807,0.4422980844974518,0.3699624836444855,0.46533527970314026,0.37112024426460266,0.42909595370292664,0.4039599597454071,0.48851045966148376,0.407071053981781,0.40582042932510376,0.41583773493766785,0.5406734347343445,0.41843628883361816,0.35323888063430786,0.42238935828208923,0.6005381345748901,0.41586700081825256,0.2776184380054474,0.5346595048904419,0.46912115812301636,0.537936806678772,0.4236995279788971,0.6136918663978577,0.46939411759376526,0.619459331035614,0.43124502897262573,0.6811342239379883,0.467428982257843,0.6872309446334839,0.42842790484428406,0.40645408630371094,0.4477119743824005
0.44005921483039856,0.44556349515914917,0.4313036799430847,0.45300793647766113,0.43332988023757935,0.4407651126384735,0.4295895993709564,0.468494176864624,0.43198341131210327,0.4355211853981018,0.4677347242832184,0.4975702464580536,0.47039589285850525,0.4141789972782135,0.47333529591560364,0.5537832379341125,0.4711189568042755,0.35551366209983826,0.4782862961292267,0.6093935966491699,0.46617862582206726,0.2809184789657593,0.6007881760597229,0.47464174032211304,0.6006345748901367,0.4310171902179718,0.6763178706169128,0.47216811776161194,0.6764093041419983,0.43407711386680603,0.7400687336921692,0.4697747826576233,0.7433485388755798,0.4311135709285736,0.4695878028869629,0.4562940001487732
0.40910330414772034,0.5144048929214478,0.40081629157066345,0.5211561322212219,0.4011304974555969,0.507760226726532,0.400467187166214,0.5328118205070496,0.401213139295578,0.49780386686325073,0.43855294585227966,0.556785523891449,0.4414297938346863,0.47794583439826965,0.4430373013019562,0.6062865257263184,0.453324556350708,0.41834595799446106,0.44582873582839966,0.6633185744285583,0.45491209626197815,0.3468451499938965,0.5677131414413452,0.5390499234199524,0.5704225301742554,0.4935202896595001,0.6475988626480103,0.5397762060165405,0.6475940346717834,0.4985167384147644,0.7142716646194458,0.5384319424629211,0.0,0.0,0.4400595724582672,0.5164598822593689
0.4070762097835541,0.438314288854599,0.4016968309879303,0.4433269500732422,0.4012012183666229,0.4329274594783783,0.4031811058521271,0.45172789692878723,0.40212491154670715,0.4246828258037567,0.4298676550388336,0.4680672585964203,0.4309026598930359,0.40709394216537476,0.4360308349132538,0.5043335556983948,0.4414200782775879,0.36411145329475403,0.4362757205963135,0.5371219515800476,0.44068625569343567,0.3128526210784912,0.5296869277954102,0.45902493596076965,0.5316914319992065,0.4227972626686096,0.596436083316803,0.45794788002967834,0.5976466536521912,0.43180450797080994,0.6560450792312622,0.4545944333076477,0.6579700112342834,0.43334800004959106,0.43083497881889343,0.4375469386577606
0.3880915939807892,0.5876162648200989,0.3822788596153259,0.5938745141029358,0.3824146091938019,0.5827099084854126,0.38346773386001587,0.6046962141990662,0.3828870356082916,0.5753790736198425,0.4136072099208832,0.6243367791175842,0.41113176941871643,0.5565110445022583,0.42306041717529297,0.6638630628585815,0.42348602414131165,0.5149897933006287,0.42862388491630554,0.7073095440864563,0.4204583168029785,0.47001051902770996,0.5142431855201721,0.6039705872535706,0.5129671692848206,0.564353346824646,0.5817480087280273,0.5985878705978394,0.5782965421676636,0.5687425136566162,0.6425313353538513,0.5935114622116089,0.6403242945671082,0.5666375160217285,0.4134884774684906,0.5904070138931274
0.5556495785713196,0.447492778301239,0.5466529130935669,0.4538900554180145,0.5465852618217468,0.44147223234176636,0.5442227125167847,0.46579042077064514,0.5438879728317261,0.4312991499900818,0.5781098008155823,0.49217361211776733,0.5784732103347778,0.4114040732383728,0.5828295350074768,0.550674557685852,0.5902637243270874,0.3607243597507477,0.5898290872573853,0.6108678579330444,0.5942696928977966,0.2936806082725525,0.7094675302505493,0.4739883244037628,0.7082080245018005,0.42915281653404236,0.7966685891151428,0.47448229789733887,0.7960667014122009,0.43673354387283325,0.8644566535949707,0.47632503509521484,0.8739868998527527,0.4330292046070099,0.5788721442222595,0.4514360725879669
